Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
44;1;1 do 10;9;0.9288
44;2;1 do 10;9;0.7213
44;3;1 do 10;9;0.6699
44;4;1 do 10;9;0.6743
44;5;1 do 10;9;0.6697
44;1;1 do 10 000;9;0.6781
44;2;1 do 10 000;9;0.6891
44;3;1 do 10 000;9;0.7006
44;4;1 do 10 000;9;0.6671
44;5;1 do 10 000;9;0.663
44;1;1 do 10 000 000;9;0.6644
44;2;1 do 10 000 000;9;0.671
44;3;1 do 10 000 000;9;0.6672
44;4;1 do 10 000 000;9;0.6629
44;5;1 do 10 000 000;9;0.6479
45;1;1 do 10;9;0.6706
45;2;1 do 10;9;0.6305
45;3;1 do 10;9;0.7621
45;4;1 do 10;9;1.0621
45;5;1 do 10;9;0.6463
45;1;1 do 10 000;9;0.6539
45;2;1 do 10 000;9;0.6193
45;3;1 do 10 000;9;0.6252
45;4;1 do 10 000;9;0.6555
45;5;1 do 10 000;9;0.6689
45;1;1 do 10 000 000;9;0.6215
45;2;1 do 10 000 000;9;0.636
45;3;1 do 10 000 000;9;0.6235
45;4;1 do 10 000 000;9;0.6263
45;5;1 do 10 000 000;9;0.61
46;1;1 do 10;9;0.7946
46;2;1 do 10;9;0.6078
46;3;1 do 10;9;0.6277
46;4;1 do 10;9;0.6263
46;5;1 do 10;9;0.6005
46;1;1 do 10 000;9;0.608
46;2;1 do 10 000;9;0.6583
46;3;1 do 10 000;9;0.7749
46;4;1 do 10 000;9;0.7416
46;5;1 do 10 000;9;0.601
46;1;1 do 10 000 000;9;0.7238
46;2;1 do 10 000 000;9;0.6553
46;3;1 do 10 000 000;9;0.6361
46;4;1 do 10 000 000;9;0.6798
46;5;1 do 10 000 000;9;0.6383
47;1;1 do 10;9;0.6629
47;2;1 do 10;9;0.6319
47;3;1 do 10;9;0.6504
47;4;1 do 10;9;0.6295
47;5;1 do 10;9;0.6239
47;1;1 do 10 000;9;0.64
47;2;1 do 10 000;9;0.6671
47;3;1 do 10 000;9;0.6381
47;4;1 do 10 000;9;0.6344
47;5;1 do 10 000;9;0.6503
47;1;1 do 10 000 000;9;0.6189
47;2;1 do 10 000 000;9;0.7316
47;3;1 do 10 000 000;9;0.7098
47;4;1 do 10 000 000;9;0.7194
47;5;1 do 10 000 000;9;0.6945
48;1;1 do 10;9;0.6982
48;2;1 do 10;9;0.7026
48;3;1 do 10;9;0.7245
48;4;1 do 10;9;0.7041
48;5;1 do 10;9;0.7141
48;1;1 do 10 000;9;0.6738
48;2;1 do 10 000;9;0.7375
48;3;1 do 10 000;9;0.6618
48;4;1 do 10 000;9;0.6319
48;5;1 do 10 000;9;0.6231
48;1;1 do 10 000 000;9;0.6644
48;2;1 do 10 000 000;9;0.6265
48;3;1 do 10 000 000;9;0.5966
48;4;1 do 10 000 000;9;0.632
48;5;1 do 10 000 000;9;0.6046
49;1;1 do 10;9;0.6463
49;2;1 do 10;9;0.9146
49;3;1 do 10;9;0.7662
49;4;1 do 10;9;0.6145
49;5;1 do 10;9;0.6064
49;1;1 do 10 000;9;0.6107
49;2;1 do 10 000;9;0.6393
49;3;1 do 10 000;9;0.61
49;4;1 do 10 000;9;0.6009
49;5;1 do 10 000;9;0.6035
49;1;1 do 10 000 000;9;0.6981
49;2;1 do 10 000 000;9;0.6213
49;3;1 do 10 000 000;9;0.6031
49;4;1 do 10 000 000;9;0.628
49;5;1 do 10 000 000;9;0.6013
50;1;1 do 10;9;0.7774
50;2;1 do 10;9;0.6318
50;3;1 do 10;9;0.6108
50;4;1 do 10;9;0.6039
50;5;1 do 10;9;0.6263
50;1;1 do 10 000;9;0.8916
50;2;1 do 10 000;9;0.6806
50;3;1 do 10 000;9;0.6191
50;4;1 do 10 000;9;0.6041
50;5;1 do 10 000;9;0.6458
50;1;1 do 10 000 000;9;0.632
50;2;1 do 10 000 000;9;0.6185
50;3;1 do 10 000 000;9;0.6657
50;4;1 do 10 000 000;9;0.6084
50;5;1 do 10 000 000;9;0.6017
51;1;1 do 10;9;0.7401
51;2;1 do 10;9;0.6952
51;3;1 do 10;9;0.6053
51;4;1 do 10;9;0.6017
51;5;1 do 10;9;0.6047
51;1;1 do 10 000;9;0.6074
51;2;1 do 10 000;9;0.6108
51;3;1 do 10 000;9;0.6141
51;4;1 do 10 000;9;0.6005
51;5;1 do 10 000;9;0.6019
51;1;1 do 10 000 000;9;0.6858
51;2;1 do 10 000 000;9;0.9527
51;3;1 do 10 000 000;9;0.7159
51;4;1 do 10 000 000;9;0.6076
51;5;1 do 10 000 000;9;0.6081
52;1;1 do 10;9;0.8192
52;2;1 do 10;9;0.689
52;3;1 do 10;9;0.609
52;4;1 do 10;9;0.6059
52;5;1 do 10;9;0.6193
52;1;1 do 10 000;9;0.7187
52;2;1 do 10 000;9;0.6406
52;3;1 do 10 000;9;0.6301
52;4;1 do 10 000;9;0.6478
52;5;1 do 10 000;9;0.627
52;1;1 do 10 000 000;9;0.6038
52;2;1 do 10 000 000;9;0.6077
52;3;1 do 10 000 000;9;0.6005
52;4;1 do 10 000 000;9;0.5994
52;5;1 do 10 000 000;9;0.9205
53;1;1 do 10;9;0.9382
53;2;1 do 10;9;0.6355
53;3;1 do 10;9;0.6916
53;4;1 do 10;9;0.633
53;5;1 do 10;9;0.6262
53;1;1 do 10 000;9;0.6161
53;2;1 do 10 000;9;0.6066
53;3;1 do 10 000;9;0.6119
53;4;1 do 10 000;9;0.612
53;5;1 do 10 000;9;0.7175
53;1;1 do 10 000 000;9;0.6165
53;2;1 do 10 000 000;9;0.6373
53;3;1 do 10 000 000;9;0.6302
53;4;1 do 10 000 000;9;0.6
53;5;1 do 10 000 000;9;0.6553
54;1;1 do 10;9;0.7921
54;2;1 do 10;9;0.6448
54;3;1 do 10;9;0.6098
54;4;1 do 10;9;1.4283
54;5;1 do 10;9;1.1162
54;1;1 do 10 000;9;1.1227
54;2;1 do 10 000;9;0.7888
54;3;1 do 10 000;9;0.6127
54;4;1 do 10 000;9;0.6171
54;5;1 do 10 000;9;0.6072
54;1;1 do 10 000 000;9;0.6498
54;2;1 do 10 000 000;9;0.6821
54;3;1 do 10 000 000;9;0.598
54;4;1 do 10 000 000;9;0.6025
54;5;1 do 10 000 000;9;0.6257
55;1;1 do 10;9;0.6594
55;2;1 do 10;9;0.6054
55;3;1 do 10;9;0.6217
55;4;1 do 10;9;0.6056
55;5;1 do 10;9;0.6038
55;1;1 do 10 000;9;0.6089
55;2;1 do 10 000;9;0.7232
55;3;1 do 10 000;9;0.9772
55;4;1 do 10 000;9;0.6086
55;5;1 do 10 000;9;0.6028
55;1;1 do 10 000 000;9;0.606
55;2;1 do 10 000 000;9;0.6025
55;3;1 do 10 000 000;9;0.6298
55;4;1 do 10 000 000;9;0.6149
55;5;1 do 10 000 000;9;0.6011
56;1;1 do 10;9;0.6539
56;2;1 do 10;9;0.6428
56;3;1 do 10;9;0.699
56;4;1 do 10;9;0.6106
56;5;1 do 10;9;0.6052
56;1;1 do 10 000;9;0.6116
56;2;1 do 10 000;9;0.6167
56;3;1 do 10 000;9;0.632
56;4;1 do 10 000;9;0.6406
56;5;1 do 10 000;9;0.6026
56;1;1 do 10 000 000;9;0.6042
56;2;1 do 10 000 000;9;0.6558
56;3;1 do 10 000 000;9;0.9227
56;4;1 do 10 000 000;9;0.631
56;5;1 do 10 000 000;9;0.6565
57;1;1 do 10;9;1.0473
57;2;1 do 10;9;0.6218
57;3;1 do 10;9;0.6298
57;4;1 do 10;9;0.6045
57;5;1 do 10;9;0.6263
57;1;1 do 10 000;9;0.6167
57;2;1 do 10 000;9;0.6073
57;3;1 do 10 000;9;0.607
57;4;1 do 10 000;9;0.6358
57;5;1 do 10 000;9;0.6635
57;1;1 do 10 000 000;9;0.6148
57;2;1 do 10 000 000;9;0.61
57;3;1 do 10 000 000;9;0.6131
57;4;1 do 10 000 000;9;0.6042
57;5;1 do 10 000 000;9;0.6023
58;1;1 do 10;9;1.0423
58;2;1 do 10;9;0.7679
58;3;1 do 10;9;0.6021
58;4;1 do 10;9;0.6541
58;5;1 do 10;9;0.7889
58;1;1 do 10 000;9;0.618
58;2;1 do 10 000;9;0.6245
58;3;1 do 10 000;9;0.6085
58;4;1 do 10 000;9;0.6023
58;5;1 do 10 000;9;0.5998
58;1;1 do 10 000 000;9;0.6936
58;2;1 do 10 000 000;9;0.6054
58;3;1 do 10 000 000;9;0.6294
58;4;1 do 10 000 000;9;0.6011
58;5;1 do 10 000 000;9;0.596
59;1;1 do 10;9;0.7346
59;2;1 do 10;9;0.6111
59;3;1 do 10;9;0.6152
59;4;1 do 10;9;0.685
59;5;1 do 10;9;1.1357
59;1;1 do 10 000;9;0.7198
59;2;1 do 10 000;9;0.7135
59;3;1 do 10 000;9;0.6059
59;4;1 do 10 000;9;0.677
59;5;1 do 10 000;9;0.7323
59;1;1 do 10 000 000;9;0.7425
59;2;1 do 10 000 000;9;0.707
59;3;1 do 10 000 000;9;0.6987
59;4;1 do 10 000 000;9;0.6523
59;5;1 do 10 000 000;9;0.6439
60;1;1 do 10;9;1.138
60;2;1 do 10;9;0.775
60;3;1 do 10;9;0.6524
60;4;1 do 10;9;0.8188
60;5;1 do 10;9;0.6813
60;1;1 do 10 000;9;0.6671
60;2;1 do 10 000;9;0.8852
60;3;1 do 10 000;9;0.791
60;4;1 do 10 000;9;0.6814
60;5;1 do 10 000;9;0.6402
60;1;1 do 10 000 000;9;0.609
60;2;1 do 10 000 000;9;0.6753
60;3;1 do 10 000 000;9;0.6613
60;4;1 do 10 000 000;9;0.664
60;5;1 do 10 000 000;9;0.6867
61;1;1 do 10;9;0.723
61;2;1 do 10;9;0.6982
61;3;1 do 10;9;0.6678
61;4;1 do 10;9;0.662
61;5;1 do 10;9;0.6676
61;1;1 do 10 000;9;0.6997
61;2;1 do 10 000;9;0.6672
61;3;1 do 10 000;9;0.6966
61;4;1 do 10 000;9;0.6616
61;5;1 do 10 000;9;0.6655
61;1;1 do 10 000 000;9;0.7189
61;2;1 do 10 000 000;9;0.7066
61;3;1 do 10 000 000;9;0.6607
61;4;1 do 10 000 000;9;0.6745
61;5;1 do 10 000 000;9;0.6647
62;1;1 do 10;9;0.6861
62;2;1 do 10;9;0.7381
62;3;1 do 10;9;0.6908
62;4;1 do 10;9;0.6619
62;5;1 do 10;9;0.6567
62;1;1 do 10 000;9;0.691
62;2;1 do 10 000;9;0.6992
62;3;1 do 10 000;9;0.663
62;4;1 do 10 000;9;0.6647
62;5;1 do 10 000;9;0.6631
62;1;1 do 10 000 000;9;0.6695
62;2;1 do 10 000 000;9;0.6676
62;3;1 do 10 000 000;9;0.6612
62;4;1 do 10 000 000;9;0.6593
62;5;1 do 10 000 000;9;0.679
63;1;1 do 10;9;0.8444
63;2;1 do 10;9;0.693
63;3;1 do 10;9;0.7073
63;4;1 do 10;9;0.6669
63;5;1 do 10;9;0.7068
63;1;1 do 10 000;9;0.698
63;2;1 do 10 000;9;0.7053
63;3;1 do 10 000;9;0.7041
63;4;1 do 10 000;9;0.7037
63;5;1 do 10 000;9;0.6987
63;1;1 do 10 000 000;9;0.6768
63;2;1 do 10 000 000;9;0.665
63;3;1 do 10 000 000;9;0.6594
63;4;1 do 10 000 000;9;0.6615
63;5;1 do 10 000 000;9;0.6619
64;1;1 do 10;9;0.6798
64;2;1 do 10;9;0.6738
64;3;1 do 10;9;0.6736
64;4;1 do 10;9;0.6799
64;5;1 do 10;9;1.0577
64;1;1 do 10 000;9;0.7229
64;2;1 do 10 000;9;0.6683
64;3;1 do 10 000;9;0.6611
64;4;1 do 10 000;9;0.6594
64;5;1 do 10 000;9;0.6656
64;1;1 do 10 000 000;9;0.669
64;2;1 do 10 000 000;9;0.6678
64;3;1 do 10 000 000;9;0.6644
64;4;1 do 10 000 000;9;0.6791
64;5;1 do 10 000 000;9;0.6585
65;1;1 do 10;9;0.8413
65;2;1 do 10;9;0.6991
65;3;1 do 10;9;0.6843
65;4;1 do 10;9;0.6714
65;5;1 do 10;9;0.6643
65;1;1 do 10 000;9;0.6935
65;2;1 do 10 000;9;0.6731
65;3;1 do 10 000;9;0.697
65;4;1 do 10 000;9;0.757
65;5;1 do 10 000;9;0.7379
65;1;1 do 10 000 000;9;0.6806
65;2;1 do 10 000 000;9;0.6678
65;3;1 do 10 000 000;9;0.6664
65;4;1 do 10 000 000;9;0.665
65;5;1 do 10 000 000;9;0.6765
66;1;1 do 10;9;0.7225
66;2;1 do 10;9;0.6669
66;3;1 do 10;9;0.6956
66;4;1 do 10;9;0.6619
66;5;1 do 10;9;0.6624
66;1;1 do 10 000;9;0.6725
66;2;1 do 10 000;9;0.6746
66;3;1 do 10 000;9;0.6979
66;4;1 do 10 000;9;0.6637
66;5;1 do 10 000;9;0.6654
66;1;1 do 10 000 000;9;0.6689
66;2;1 do 10 000 000;9;0.6657
66;3;1 do 10 000 000;9;0.6859
66;4;1 do 10 000 000;9;0.9305
66;5;1 do 10 000 000;9;0.6862
67;1;1 do 10;9;0.6857
67;2;1 do 10;9;0.6758
67;3;1 do 10;9;0.6702
67;4;1 do 10;9;0.6843
67;5;1 do 10;9;0.6675
67;1;1 do 10 000;9;0.6774
67;2;1 do 10 000;9;0.6709
67;3;1 do 10 000;9;0.6632
67;4;1 do 10 000;9;0.6639
67;5;1 do 10 000;9;0.6642
67;1;1 do 10 000 000;9;0.6711
67;2;1 do 10 000 000;9;0.6652
67;3;1 do 10 000 000;9;0.6637
67;4;1 do 10 000 000;9;0.6614
67;5;1 do 10 000 000;9;0.6603
68;1;1 do 10;9;0.6768
68;2;1 do 10;9;0.6674
68;3;1 do 10;9;0.9161
68;4;1 do 10;9;0.7779
68;5;1 do 10;9;0.6977
68;1;1 do 10 000;9;0.6244
68;2;1 do 10 000;9;0.6093
68;3;1 do 10 000;9;0.6357
68;4;1 do 10 000;9;0.6377
68;5;1 do 10 000;9;0.6338
68;1;1 do 10 000 000;9;0.6065
68;2;1 do 10 000 000;9;0.6069
68;3;1 do 10 000 000;9;0.5984
68;4;1 do 10 000 000;9;0.5986
68;5;1 do 10 000 000;9;0.6049
69;1;1 do 10;9;0.8473
69;2;1 do 10;9;0.6259
69;3;1 do 10;9;0.5966
69;4;1 do 10;9;0.6312
69;5;1 do 10;9;0.5948
69;1;1 do 10 000;9;0.6045
69;2;1 do 10 000;9;0.7802
69;3;1 do 10 000;9;0.6963
69;4;1 do 10 000;9;0.7285
69;5;1 do 10 000;9;0.6086
69;1;1 do 10 000 000;9;0.6332
69;2;1 do 10 000 000;9;0.6529
69;3;1 do 10 000 000;9;0.6118
69;4;1 do 10 000 000;9;0.6437
69;5;1 do 10 000 000;9;0.6017
70;1;1 do 10;9;0.6428
70;2;1 do 10;9;0.6158
70;3;1 do 10;9;0.6063
70;4;1 do 10;9;0.6079
70;5;1 do 10;9;0.5972
70;1;1 do 10 000;9;0.609
70;2;1 do 10 000;9;0.6097
70;3;1 do 10 000;9;0.6051
70;4;1 do 10 000;9;0.6038
70;5;1 do 10 000;9;0.6122
70;1;1 do 10 000 000;9;0.6047
70;2;1 do 10 000 000;9;0.636
70;3;1 do 10 000 000;9;1.0684
70;4;1 do 10 000 000;9;0.7294
70;5;1 do 10 000 000;9;0.5999
71;1;1 do 10;9;1.0728
71;2;1 do 10;9;0.6215
71;3;1 do 10;9;0.5996
71;4;1 do 10;9;0.5984
71;5;1 do 10;9;0.6053
71;1;1 do 10 000;9;0.6038
71;2;1 do 10 000;9;0.6097
71;3;1 do 10 000;9;0.6047
71;4;1 do 10 000;9;0.6049
71;5;1 do 10 000;9;0.5979
71;1;1 do 10 000 000;9;0.6061
71;2;1 do 10 000 000;9;0.609
71;3;1 do 10 000 000;9;0.6028
71;4;1 do 10 000 000;9;0.5977
71;5;1 do 10 000 000;9;0.5941
72;1;1 do 10;9;0.9614
72;2;1 do 10;9;0.6895
72;3;1 do 10;9;0.6493
72;4;1 do 10;9;0.5983
72;5;1 do 10;9;0.6058
72;1;1 do 10 000;9;0.6717
72;2;1 do 10 000;9;0.6306
72;3;1 do 10 000;9;0.6026
72;4;1 do 10 000;9;0.5987
72;5;1 do 10 000;9;0.5968
72;1;1 do 10 000 000;9;0.6116
72;2;1 do 10 000 000;9;0.626
72;3;1 do 10 000 000;9;0.5985
72;4;1 do 10 000 000;9;0.5944
72;5;1 do 10 000 000;9;0.6006
73;1;1 do 10;9;0.6628
73;2;1 do 10;9;0.6066
73;3;1 do 10;9;0.6022
73;4;1 do 10;9;0.598
73;5;1 do 10;9;0.5977
73;1;1 do 10 000;9;1.3401
73;2;1 do 10 000;9;1.0464
73;3;1 do 10 000;9;0.6262
73;4;1 do 10 000;9;0.6084
73;5;1 do 10 000;9;0.6567
73;1;1 do 10 000 000;9;0.6877
73;2;1 do 10 000 000;9;0.6142
73;3;1 do 10 000 000;9;0.6012
73;4;1 do 10 000 000;9;0.6066
73;5;1 do 10 000 000;9;0.5986
74;1;1 do 10;9;0.6609
74;2;1 do 10;9;0.6062
74;3;1 do 10;9;0.6094
74;4;1 do 10;9;0.6303
74;5;1 do 10;9;0.6032
74;1;1 do 10 000;9;0.6059
74;2;1 do 10 000;9;0.6016
74;3;1 do 10 000;9;0.6087
74;4;1 do 10 000;9;0.6115
74;5;1 do 10 000;9;0.7832
74;1;1 do 10 000 000;9;0.6565
74;2;1 do 10 000 000;9;0.6124
74;3;1 do 10 000 000;9;0.6312
74;4;1 do 10 000 000;9;0.6241
74;5;1 do 10 000 000;9;0.6154
75;1;1 do 10;9;0.727
75;2;1 do 10;9;0.6169
75;3;1 do 10;9;0.6036
75;4;1 do 10;9;0.6197
75;5;1 do 10;9;0.5993
75;1;1 do 10 000;9;0.607
75;2;1 do 10 000;9;0.6083
75;3;1 do 10 000;9;0.6075
75;4;1 do 10 000;9;0.6011
75;5;1 do 10 000;9;0.6071
75;1;1 do 10 000 000;9;0.6094
75;2;1 do 10 000 000;9;0.6043
75;3;1 do 10 000 000;9;0.5987
75;4;1 do 10 000 000;9;0.5953
75;5;1 do 10 000 000;9;0.6492
76;1;1 do 10;9;1.0514
76;2;1 do 10;9;0.6457
76;3;1 do 10;9;0.6089
76;4;1 do 10;9;0.6233
76;5;1 do 10;9;0.6003
76;1;1 do 10 000;9;0.6056
76;2;1 do 10 000;9;0.6036
76;3;1 do 10 000;9;0.6055
76;4;1 do 10 000;9;0.6009
76;5;1 do 10 000;9;0.6065
76;1;1 do 10 000 000;9;0.6099
76;2;1 do 10 000 000;9;0.6053
76;3;1 do 10 000 000;9;0.5991
76;4;1 do 10 000 000;9;0.5949
76;5;1 do 10 000 000;9;0.5971
77;1;1 do 10;9;0.6433
77;2;1 do 10;9;0.6112
77;3;1 do 10;9;0.6348
77;4;1 do 10;9;0.6029
77;5;1 do 10;9;0.8763
77;1;1 do 10 000;9;0.7779
77;2;1 do 10 000;9;1.3541
77;3;1 do 10 000;9;1.4261
77;4;1 do 10 000;9;0.9132
77;5;1 do 10 000;9;0.871
77;1;1 do 10 000 000;9;0.8496
77;2;1 do 10 000 000;9;0.6002
77;3;1 do 10 000 000;9;0.602
77;4;1 do 10 000 000;9;0.5994
77;5;1 do 10 000 000;9;0.6009
78;1;1 do 10;9;1.1439
78;2;1 do 10;9;0.6418
78;3;1 do 10;9;0.631
78;4;1 do 10;9;0.609
78;5;1 do 10;9;0.6041
78;1;1 do 10 000;9;0.6723
78;2;1 do 10 000;9;1.1282
78;3;1 do 10 000;9;0.7534
78;4;1 do 10 000;9;0.6458
78;5;1 do 10 000;9;0.6039
78;1;1 do 10 000 000;9;0.6402
78;2;1 do 10 000 000;9;0.6011
78;3;1 do 10 000 000;9;0.6134
78;4;1 do 10 000 000;9;0.5996
78;5;1 do 10 000 000;9;0.6343
79;1;1 do 10;9;0.7427
79;2;1 do 10;9;0.612
79;3;1 do 10;9;0.6102
79;4;1 do 10;9;0.6012
79;5;1 do 10;9;0.6048
79;1;1 do 10 000;9;0.6102
79;2;1 do 10 000;9;0.602
79;3;1 do 10 000;9;0.6072
79;4;1 do 10 000;9;0.6045
79;5;1 do 10 000;9;0.598
79;1;1 do 10 000 000;9;0.6814
79;2;1 do 10 000 000;9;0.8609
79;3;1 do 10 000 000;9;0.6956
79;4;1 do 10 000 000;9;0.6784
79;5;1 do 10 000 000;9;0.7202
80;1;1 do 10;9;1.326
80;2;1 do 10;9;0.6942
80;3;1 do 10;9;0.7375
80;4;1 do 10;9;0.6467
80;5;1 do 10;9;0.6331
80;1;1 do 10 000;9;0.612
80;2;1 do 10 000;9;0.6222
80;3;1 do 10 000;9;0.6773
80;4;1 do 10 000;9;0.6621
80;5;1 do 10 000;9;0.6591
80;1;1 do 10 000 000;9;0.649
80;2;1 do 10 000 000;9;0.6448
80;3;1 do 10 000 000;9;0.6899
80;4;1 do 10 000 000;9;0.6691
80;5;1 do 10 000 000;9;0.7324
81;1;1 do 10;9;1.2407
81;2;1 do 10;9;1.1969
81;3;1 do 10;9;0.6278
81;4;1 do 10;9;0.6381
81;5;1 do 10;9;0.6081
81;1;1 do 10 000;9;0.6107
81;2;1 do 10 000;9;0.7302
81;3;1 do 10 000;9;0.6295
81;4;1 do 10 000;9;0.603
81;5;1 do 10 000;9;0.609
81;1;1 do 10 000 000;9;0.6245
81;2;1 do 10 000 000;9;0.6755
81;3;1 do 10 000 000;9;0.6035
81;4;1 do 10 000 000;9;0.6098
81;5;1 do 10 000 000;9;0.5979
82;1;1 do 10;9;0.7868
82;2;1 do 10;9;1.0814
82;3;1 do 10;9;0.6697
82;4;1 do 10;9;0.7523
82;5;1 do 10;9;0.6942
82;1;1 do 10 000;9;0.6795
82;2;1 do 10 000;9;0.6729
82;3;1 do 10 000;9;0.6654
82;4;1 do 10 000;9;0.6246
82;5;1 do 10 000;9;0.6271
82;1;1 do 10 000 000;9;0.6296
82;2;1 do 10 000 000;9;0.6346
82;3;1 do 10 000 000;9;0.6472
82;4;1 do 10 000 000;9;0.6078
82;5;1 do 10 000 000;9;0.633
83;1;1 do 10;9;0.6811
83;2;1 do 10;9;0.6683
83;3;1 do 10;9;0.668
83;4;1 do 10;9;0.6657
83;5;1 do 10;9;0.6658
83;1;1 do 10 000;9;0.6832
83;2;1 do 10 000;9;0.8468
83;3;1 do 10 000;9;0.7022
83;4;1 do 10 000;9;0.6997
83;5;1 do 10 000;9;0.6668
83;1;1 do 10 000 000;9;0.6965
83;2;1 do 10 000 000;9;0.6832
83;3;1 do 10 000 000;9;0.6771
83;4;1 do 10 000 000;9;0.668
83;5;1 do 10 000 000;9;0.6644
84;1;1 do 10;9;0.6883
84;2;1 do 10;9;0.6708
84;3;1 do 10;9;0.6678
84;4;1 do 10;9;0.6675
84;5;1 do 10;9;0.6603
84;1;1 do 10 000;9;0.6726
84;2;1 do 10 000;9;0.6732
84;3;1 do 10 000;9;0.6683
84;4;1 do 10 000;9;0.6682
84;5;1 do 10 000;9;0.6614
84;1;1 do 10 000 000;9;0.7022
84;2;1 do 10 000 000;9;0.8542
84;3;1 do 10 000 000;9;0.6719
84;4;1 do 10 000 000;9;0.6885
84;5;1 do 10 000 000;9;0.6597
85;1;1 do 10;9;0.7846
85;2;1 do 10;9;0.6203
85;3;1 do 10;9;0.7064
85;4;1 do 10;9;0.6735
85;5;1 do 10;9;0.6713
85;1;1 do 10 000;9;0.6919
85;2;1 do 10 000;9;0.6695
85;3;1 do 10 000;9;0.6635
85;4;1 do 10 000;9;0.6639
85;5;1 do 10 000;9;0.653
85;1;1 do 10 000 000;9;0.6346
85;2;1 do 10 000 000;9;0.6022
85;3;1 do 10 000 000;9;0.5963
85;4;1 do 10 000 000;9;0.7053
85;5;1 do 10 000 000;9;0.8022
86;1;1 do 10;9;0.8373
86;2;1 do 10;9;0.6732
86;3;1 do 10;9;0.6535
86;4;1 do 10;9;0.6861
86;5;1 do 10;9;0.6824
86;1;1 do 10 000;9;0.6961
86;2;1 do 10 000;9;0.6931
86;3;1 do 10 000;9;0.6906
86;4;1 do 10 000;9;0.6875
86;5;1 do 10 000;9;0.6743
86;1;1 do 10 000 000;9;0.6951
86;2;1 do 10 000 000;9;0.6694
86;3;1 do 10 000 000;9;0.6832
86;4;1 do 10 000 000;9;0.6698
86;5;1 do 10 000 000;9;0.6651
87;1;1 do 10;9;0.789
87;2;1 do 10;9;0.6815
87;3;1 do 10;9;0.6827
87;4;1 do 10;9;0.9067
87;5;1 do 10;9;0.666
87;1;1 do 10 000;9;0.671
87;2;1 do 10 000;9;0.7124
87;3;1 do 10 000;9;0.6784
87;4;1 do 10 000;9;0.6781
87;5;1 do 10 000;9;0.6754
87;1;1 do 10 000 000;9;0.6688
87;2;1 do 10 000 000;9;0.6756
87;3;1 do 10 000 000;9;0.6067
87;4;1 do 10 000 000;9;0.6099
87;5;1 do 10 000 000;9;0.6039
88;1;1 do 10;9;0.7274
88;2;1 do 10;9;0.6728
88;3;1 do 10;9;0.6648
88;4;1 do 10;9;0.6652
88;5;1 do 10;9;0.6617
88;1;1 do 10 000;9;0.6927
88;2;1 do 10 000;9;0.7431
88;3;1 do 10 000;9;0.7537
88;4;1 do 10 000;9;0.661
88;5;1 do 10 000;9;0.6272
88;1;1 do 10 000 000;9;0.6563
88;2;1 do 10 000 000;9;0.6057
88;3;1 do 10 000 000;9;0.629
88;4;1 do 10 000 000;9;0.6033
88;5;1 do 10 000 000;9;0.6976
89;1;1 do 10;9;0.6379
89;2;1 do 10;9;0.6756
89;3;1 do 10;9;0.6707
89;4;1 do 10;9;0.667
89;5;1 do 10;9;0.6659
89;1;1 do 10 000;9;0.6656
89;2;1 do 10 000;9;0.6222
89;3;1 do 10 000;9;0.6248
89;4;1 do 10 000;9;0.6003
89;5;1 do 10 000;9;0.6534
89;1;1 do 10 000 000;9;0.6047
89;2;1 do 10 000 000;9;1.1322
89;3;1 do 10 000 000;9;0.8864
89;4;1 do 10 000 000;9;0.6798
89;5;1 do 10 000 000;9;0.6745
90;1;1 do 10;9;0.7334
90;2;1 do 10;9;0.6886
90;3;1 do 10;9;0.6808
90;4;1 do 10;9;0.6761
90;5;1 do 10;9;0.6233
90;1;1 do 10 000;9;0.6518
90;2;1 do 10 000;9;0.6103
90;3;1 do 10 000;9;0.6014
90;4;1 do 10 000;9;0.6031
90;5;1 do 10 000;9;0.6642
90;1;1 do 10 000 000;9;0.6047
90;2;1 do 10 000 000;9;0.642
90;3;1 do 10 000 000;9;0.8403
90;4;1 do 10 000 000;9;0.614
90;5;1 do 10 000 000;9;0.642
91;1;1 do 10;9;0.8294
91;2;1 do 10;9;0.6086
91;3;1 do 10;9;0.6082
91;4;1 do 10;9;0.6533
91;5;1 do 10;9;0.6014
91;1;1 do 10 000;9;0.607
91;2;1 do 10 000;9;0.6082
91;3;1 do 10 000;9;0.655
91;4;1 do 10 000;9;0.6036
91;5;1 do 10 000;9;0.6006
91;1;1 do 10 000 000;9;0.6085
91;2;1 do 10 000 000;9;0.6214
91;3;1 do 10 000 000;9;0.6193
91;4;1 do 10 000 000;9;0.597
91;5;1 do 10 000 000;9;0.6073
92;1;1 do 10;9;0.7156
92;2;1 do 10;9;0.7873
92;3;1 do 10;9;0.6032
92;4;1 do 10;9;0.607
92;5;1 do 10;9;0.5985
92;1;1 do 10 000;9;0.6301
92;2;1 do 10 000;9;0.6029
92;3;1 do 10 000;9;0.6061
92;4;1 do 10 000;9;0.612
92;5;1 do 10 000;9;0.6906
92;1;1 do 10 000 000;9;0.6081
92;2;1 do 10 000 000;9;0.6072
92;3;1 do 10 000 000;9;0.598
92;4;1 do 10 000 000;9;0.601
92;5;1 do 10 000 000;9;0.6006
93;1;1 do 10;9;0.666
93;2;1 do 10;9;0.6148
93;3;1 do 10;9;0.6021
