Numer pomiaru ; Numer pomiaru instancji ; Próba badawcza ; Liczba wierzcho³ków ; Czas[ms] 
35;1;1 do 10;10;3.5165
35;1;1 do 10 000;10;2.9622
35;1;1 do 10 000 000;10;2.556
36;1;1 do 10;10;1.9821
36;1;1 do 10 000;10;1.5207
36;1;1 do 10 000 000;10;1.426
37;1;1 do 10;10;2.1204
37;1;1 do 10 000;10;2.5689
37;1;1 do 10 000 000;10;1.3822
38;1;1 do 10;10;1.9334
38;1;1 do 10 000;10;1.4153
38;1;1 do 10 000 000;10;2.5162
39;1;1 do 10;10;1.7311
39;1;1 do 10 000;10;2.561
39;1;1 do 10 000 000;10;1.3866
40;1;1 do 10;10;1.6997
40;1;1 do 10 000;10;1.4212
40;1;1 do 10 000 000;10;2.1683
41;1;1 do 10;10;1.6042
41;1;1 do 10 000;10;1.5767
41;1;1 do 10 000 000;10;1.5488
42;1;1 do 10;10;1.8085
42;1;1 do 10 000;10;1.582
42;1;1 do 10 000 000;10;2.2174
43;1;1 do 10;10;2.2465
43;1;1 do 10 000;10;1.5566
43;1;1 do 10 000 000;10;1.3924
44;1;1 do 10;10;1.5377
44;1;1 do 10 000;10;1.5586
44;1;1 do 10 000 000;10;2.7937
45;1;1 do 10;10;1.8236
45;1;1 do 10 000;10;1.759
45;1;1 do 10 000 000;10;1.4224
46;1;1 do 10;10;1.5301
46;1;1 do 10 000;10;1.4244
46;1;1 do 10 000 000;10;2.4651
47;1;1 do 10;10;3.033
47;1;1 do 10 000;10;1.6337
47;1;1 do 10 000 000;10;1.8714
48;1;1 do 10;10;1.4909
48;1;1 do 10 000;10;1.6766
48;1;1 do 10 000 000;10;2.7216
49;1;1 do 10;10;1.8948
49;1;1 do 10 000;10;1.5337
49;1;1 do 10 000 000;10;2.4969
50;1;1 do 10;10;1.7453
50;1;1 do 10 000;10;1.5019
50;1;1 do 10 000 000;10;1.345
51;1;1 do 10;10;1.9765
51;1;1 do 10 000;10;2.7008
51;1;1 do 10 000 000;10;1.4188
52;1;1 do 10;10;1.6871
52;1;1 do 10 000;10;2.1674
52;1;1 do 10 000 000;10;1.541
53;1;1 do 10;10;3.03
53;1;1 do 10 000;10;1.6094
53;1;1 do 10 000 000;10;1.5846
54;1;1 do 10;10;2.9148
54;1;1 do 10 000;10;1.5449
54;1;1 do 10 000 000;10;2.6224
55;1;1 do 10;10;2.098
55;1;1 do 10 000;10;1.3476
55;1;1 do 10 000 000;10;2.9997
56;1;1 do 10;10;2.9427
56;1;1 do 10 000;10;1.5204
56;1;1 do 10 000 000;10;1.4438
57;1;1 do 10;10;1.72
57;1;1 do 10 000;10;2.0988
57;1;1 do 10 000 000;10;2.4863
58;1;1 do 10;10;2.0093
58;1;1 do 10 000;10;1.3719
58;1;1 do 10 000 000;10;2.6976
59;1;1 do 10;10;2.0629
59;1;1 do 10 000;10;1.6244
59;1;1 do 10 000 000;10;1.6883
60;1;1 do 10;10;2.4441
60;1;1 do 10 000;10;2.5409
60;1;1 do 10 000 000;10;1.9206
61;1;1 do 10;10;1.9917
61;1;1 do 10 000;10;2.7889
61;1;1 do 10 000 000;10;1.4851
62;1;1 do 10;10;1.5959
62;1;1 do 10 000;10;2.9027
62;1;1 do 10 000 000;10;2.7927
63;1;1 do 10;10;1.885
63;1;1 do 10 000;10;1.394
63;1;1 do 10 000 000;10;1.4545
64;1;1 do 10;10;1.9702
64;1;1 do 10 000;10;2.1745
64;1;1 do 10 000 000;10;1.7043
65;1;1 do 10;10;1.897
65;1;1 do 10 000;10;1.4727
65;1;1 do 10 000 000;10;1.3995
66;1;1 do 10;10;2.0803
66;1;1 do 10 000;10;2.7297
66;1;1 do 10 000 000;10;2.6739
67;1;1 do 10;10;1.7189
67;1;1 do 10 000;10;1.3972
67;1;1 do 10 000 000;10;1.4609
68;1;1 do 10;10;1.998
68;1;1 do 10 000;10;2.2018
68;1;1 do 10 000 000;10;1.6077
69;1;1 do 10;10;1.4574
69;1;1 do 10 000;10;2.3406
69;1;1 do 10 000 000;10;2.535
70;1;1 do 10;10;1.9543
70;1;1 do 10 000;10;1.5591
70;1;1 do 10 000 000;10;1.5569
71;1;1 do 10;10;1.4848
71;1;1 do 10 000;10;1.4682
71;1;1 do 10 000 000;10;1.3918
72;1;1 do 10;10;1.6958
72;1;1 do 10 000;10;1.6525
72;1;1 do 10 000 000;10;1.5313
73;1;1 do 10;10;1.5206
73;1;1 do 10 000;10;1.4977
73;1;1 do 10 000 000;10;1.4836
74;1;1 do 10;10;1.7772
74;1;1 do 10 000;10;1.5397
74;1;1 do 10 000 000;10;1.8467
75;1;1 do 10;10;1.4893
75;1;1 do 10 000;10;1.4455
75;1;1 do 10 000 000;10;1.5907
76;1;1 do 10;10;2.6392
76;1;1 do 10 000;10;2.5117
76;1;1 do 10 000 000;10;2.6215
77;1;1 do 10;10;1.6085
77;1;1 do 10 000;10;1.6399
77;1;1 do 10 000 000;10;1.6988
78;1;1 do 10;10;1.747
78;1;1 do 10 000;10;1.4156
78;1;1 do 10 000 000;10;1.5905
79;1;1 do 10;10;1.6219
79;1;1 do 10 000;10;1.4888
79;1;1 do 10 000 000;10;1.5135
80;1;1 do 10;10;1.5549
80;1;1 do 10 000;10;1.4305
80;1;1 do 10 000 000;10;1.3627
81;1;1 do 10;10;1.8847
81;1;1 do 10 000;10;1.5491
81;1;1 do 10 000 000;10;1.587
82;1;1 do 10;10;2.1064
82;1;1 do 10 000;10;1.5582
82;1;1 do 10 000 000;10;1.4963
83;1;1 do 10;10;1.6318
83;1;1 do 10 000;10;1.4389
83;1;1 do 10 000 000;10;1.5258
84;1;1 do 10;10;1.5593
84;1;1 do 10 000;10;1.4589
84;1;1 do 10 000 000;10;1.4275
85;1;1 do 10;10;1.5605
85;1;1 do 10 000;10;1.5566
85;1;1 do 10 000 000;10;1.4693
86;1;1 do 10;10;1.759
86;1;1 do 10 000;10;1.4568
86;1;1 do 10 000 000;10;1.7259
87;1;1 do 10;10;2.4363
87;1;1 do 10 000;10;2.1055
87;1;1 do 10 000 000;10;2.0194
88;1;1 do 10;10;1.5907
88;1;1 do 10 000;10;1.4995
88;1;1 do 10 000 000;10;3.088
89;1;1 do 10;10;4.3013
89;1;1 do 10 000;10;2.9321
89;1;1 do 10 000 000;10;3.2188
90;1;1 do 10;10;3.3399
90;1;1 do 10 000;10;2.6867
90;1;1 do 10 000 000;10;2.0886
91;1;1 do 10;10;1.8923
91;1;1 do 10 000;10;2.8042
91;1;1 do 10 000 000;10;2.767
92;1;1 do 10;10;2.0816
92;1;1 do 10 000;10;2.2709
92;1;1 do 10 000 000;10;1.3798
93;1;1 do 10;10;1.6359
93;1;1 do 10 000;10;1.7517
93;1;1 do 10 000 000;10;1.4669
94;1;1 do 10;10;1.595
94;1;1 do 10 000;10;1.4898
94;1;1 do 10 000 000;10;1.3401
95;1;1 do 10;10;1.5941
95;1;1 do 10 000;10;1.5306
95;1;1 do 10 000 000;10;1.3788
96;1;1 do 10;10;1.4893
96;1;1 do 10 000;10;1.5832
96;1;1 do 10 000 000;10;1.3505
97;1;1 do 10;10;1.5291
97;1;1 do 10 000;10;1.3733
97;1;1 do 10 000 000;10;1.3986
98;1;1 do 10;10;1.6424
98;1;1 do 10 000;10;1.5567
98;1;1 do 10 000 000;10;1.6201
99;1;1 do 10;10;1.4411
99;1;1 do 10 000;10;1.4394
99;1;1 do 10 000 000;10;1.3601
100;1;1 do 10;10;1.5221
100;1;1 do 10 000;10;1.4028
100;1;1 do 10 000 000;10;2.2448
1;1;1 do 10;11;2.9409
1;1;1 do 10 000;11;2.7771
1;1;1 do 10 000 000;11;3.1632
2;1;1 do 10;11;3.5656
2;1;1 do 10 000;11;3.6322
2;1;1 do 10 000 000;11;3.0694
3;1;1 do 10;11;5.1223
3;1;1 do 10 000;11;5.1791
3;1;1 do 10 000 000;11;4.176
4;1;1 do 10;11;3.0496
4;1;1 do 10 000;11;2.8306
4;1;1 do 10 000 000;11;2.9406
5;1;1 do 10;11;3.1025
5;1;1 do 10 000;11;3.2143
5;1;1 do 10 000 000;11;3.0824
6;1;1 do 10;11;3.6189
6;1;1 do 10 000;11;3.4145
6;1;1 do 10 000 000;11;3.4176
7;1;1 do 10;11;4.112
7;1;1 do 10 000;11;3.1919
7;1;1 do 10 000 000;11;3.2724
8;1;1 do 10;11;4.9291
8;1;1 do 10 000;11;3.5938
8;1;1 do 10 000 000;11;3.7392
9;1;1 do 10;11;3.3505
9;1;1 do 10 000;11;3.0446
9;1;1 do 10 000 000;11;2.7897
10;1;1 do 10;11;4.6439
10;1;1 do 10 000;11;3.506
10;1;1 do 10 000 000;11;3.0859
11;1;1 do 10;11;3.2602
11;1;1 do 10 000;11;4.0115
11;1;1 do 10 000 000;11;3.8221
12;1;1 do 10;11;3.238
12;1;1 do 10 000;11;3.0316
12;1;1 do 10 000 000;11;3.3897
13;1;1 do 10;11;3.1815
13;1;1 do 10 000;11;3.028
13;1;1 do 10 000 000;11;2.8851
14;1;1 do 10;11;3.7556
14;1;1 do 10 000;11;4.0451
14;1;1 do 10 000 000;11;3.1911
15;1;1 do 10;11;3.4429
15;1;1 do 10 000;11;3.2364
15;1;1 do 10 000 000;11;3.1082
16;1;1 do 10;11;3.1357
16;1;1 do 10 000;11;2.9894
16;1;1 do 10 000 000;11;2.9545
17;1;1 do 10;11;3.0211
17;1;1 do 10 000;11;2.7397
17;1;1 do 10 000 000;11;3.3523
18;1;1 do 10;11;3.2652
18;1;1 do 10 000;11;2.8432
18;1;1 do 10 000 000;11;2.7774
19;1;1 do 10;11;4.0585
19;1;1 do 10 000;11;3.1343
19;1;1 do 10 000 000;11;3.5657
20;1;1 do 10;11;3.6091
20;1;1 do 10 000;11;3.2467
20;1;1 do 10 000 000;11;3.1631
21;1;1 do 10;11;3.3706
21;1;1 do 10 000;11;3.0106
21;1;1 do 10 000 000;11;2.8302
22;1;1 do 10;11;3.2992
22;1;1 do 10 000;11;2.8693
22;1;1 do 10 000 000;11;2.7925
23;1;1 do 10;11;3.0089
23;1;1 do 10 000;11;2.8402
23;1;1 do 10 000 000;11;3.2666
24;1;1 do 10;11;3.9923
24;1;1 do 10 000;11;4.4464
24;1;1 do 10 000 000;11;4.1294
25;1;1 do 10;11;3.2276
25;1;1 do 10 000;11;3.0048
25;1;1 do 10 000 000;11;2.917
26;1;1 do 10;11;2.9902
26;1;1 do 10 000;11;3.2009
26;1;1 do 10 000 000;11;3.2955
27;1;1 do 10;11;2.9368
27;1;1 do 10 000;11;2.815
27;1;1 do 10 000 000;11;4.2119
28;1;1 do 10;11;3.2471
28;1;1 do 10 000;11;2.7986
28;1;1 do 10 000 000;11;2.7283
29;1;1 do 10;11;3.7198
29;1;1 do 10 000;11;3.0589
29;1;1 do 10 000 000;11;2.8087
30;1;1 do 10;11;2.9379
30;1;1 do 10 000;11;3.8
30;1;1 do 10 000 000;11;3.554
31;1;1 do 10;11;3.03
31;1;1 do 10 000;11;2.8703
31;1;1 do 10 000 000;11;2.9739
32;1;1 do 10;11;2.9519
32;1;1 do 10 000;11;3.1797
32;1;1 do 10 000 000;11;2.7979
33;1;1 do 10;11;3.637
33;1;1 do 10 000;11;2.9833
33;1;1 do 10 000 000;11;2.8092
34;1;1 do 10;11;3.0341
34;1;1 do 10 000;11;3.1237
34;1;1 do 10 000 000;11;3.2138
35;1;1 do 10;11;3.0581
35;1;1 do 10 000;11;2.7621
35;1;1 do 10 000 000;11;2.9302
36;1;1 do 10;11;3.3037
36;1;1 do 10 000;11;3.0521
36;1;1 do 10 000 000;11;2.8773
37;1;1 do 10;11;2.9586
37;1;1 do 10 000;11;2.7816
37;1;1 do 10 000 000;11;3.2542
38;1;1 do 10;11;2.8907
38;1;1 do 10 000;11;2.932
38;1;1 do 10 000 000;11;2.9451
39;1;1 do 10;11;3.3031
39;1;1 do 10 000;11;2.822
39;1;1 do 10 000 000;11;2.6815
40;1;1 do 10;11;3.084
40;1;1 do 10 000;11;2.7841
40;1;1 do 10 000 000;11;2.9094
41;1;1 do 10;11;2.856
41;1;1 do 10 000;11;4.0344
41;1;1 do 10 000 000;11;4.4658
42;1;1 do 10;11;4.1189
42;1;1 do 10 000;11;3.705
42;1;1 do 10 000 000;11;2.8355
43;1;1 do 10;11;3.2311
43;1;1 do 10 000;11;2.9378
43;1;1 do 10 000 000;11;4.2442
44;1;1 do 10;11;3.0547
44;1;1 do 10 000;11;3.0969
44;1;1 do 10 000 000;11;3.0986
45;1;1 do 10;11;3.107
45;1;1 do 10 000;11;2.8623
45;1;1 do 10 000 000;11;2.847
46;1;1 do 10;11;3.4975
46;1;1 do 10 000;11;3.0972
46;1;1 do 10 000 000;11;2.9014
47;1;1 do 10;11;2.9845
47;1;1 do 10 000;11;3.002
47;1;1 do 10 000 000;11;3.0191
48;1;1 do 10;11;2.9573
48;1;1 do 10 000;11;2.7675
48;1;1 do 10 000 000;11;2.8761
49;1;1 do 10;11;3.8359
49;1;1 do 10 000;11;2.9963
49;1;1 do 10 000 000;11;3.2726
50;1;1 do 10;11;3.1389
50;1;1 do 10 000;11;3.3216
50;1;1 do 10 000 000;11;3.0139
51;1;1 do 10;11;3.199
51;1;1 do 10 000;11;2.822
51;1;1 do 10 000 000;11;3.0813
52;1;1 do 10;11;3.0535
52;1;1 do 10 000;11;2.9008
52;1;1 do 10 000 000;11;2.8842
53;1;1 do 10;11;3.3423
53;1;1 do 10 000;11;2.9981
53;1;1 do 10 000 000;11;2.8181
54;1;1 do 10;11;3.071
54;1;1 do 10 000;11;3.3799
54;1;1 do 10 000 000;11;4.3334
55;1;1 do 10;11;4.2774
55;1;1 do 10 000;11;3.0128
55;1;1 do 10 000 000;11;2.9754
56;1;1 do 10;11;2.9525
56;1;1 do 10 000;11;2.8781
56;1;1 do 10 000 000;11;2.7465
57;1;1 do 10;11;3.235
57;1;1 do 10 000;11;3.2907
57;1;1 do 10 000 000;11;2.9016
58;1;1 do 10;11;2.8908
58;1;1 do 10 000;11;3.5683
58;1;1 do 10 000 000;11;5.3667
59;1;1 do 10;11;3.5912
59;1;1 do 10 000;11;3.1867
59;1;1 do 10 000 000;11;2.7139
60;1;1 do 10;11;3.7956
60;1;1 do 10 000;11;2.8937
60;1;1 do 10 000 000;11;3.1299
61;1;1 do 10;11;3.106
61;1;1 do 10 000;11;3.1349
61;1;1 do 10 000 000;11;2.7228
62;1;1 do 10;11;3.0816
62;1;1 do 10 000;11;2.9148
62;1;1 do 10 000 000;11;2.8925
63;1;1 do 10;11;2.9274
63;1;1 do 10 000;11;3.0029
63;1;1 do 10 000 000;11;3.4547
64;1;1 do 10;11;3.2607
64;1;1 do 10 000;11;2.8122
64;1;1 do 10 000 000;11;2.8868
65;1;1 do 10;11;3.056
65;1;1 do 10 000;11;2.8078
65;1;1 do 10 000 000;11;3.1951
66;1;1 do 10;11;3.5274
66;1;1 do 10 000;11;3.3019
66;1;1 do 10 000 000;11;2.7867
67;1;1 do 10;11;3.5267
67;1;1 do 10 000;11;3.0628
67;1;1 do 10 000 000;11;2.7103
68;1;1 do 10;11;2.9896
68;1;1 do 10 000;11;2.6985
68;1;1 do 10 000 000;11;2.844
69;1;1 do 10;11;3.4231
69;1;1 do 10 000;11;2.85
69;1;1 do 10 000 000;11;2.8453
70;1;1 do 10;11;4.0071
70;1;1 do 10 000;11;3.0708
70;1;1 do 10 000 000;11;3.0521
71;1;1 do 10;11;2.8591
71;1;1 do 10 000;11;3.8428
71;1;1 do 10 000 000;11;2.7321
72;1;1 do 10;11;2.8992
72;1;1 do 10 000;11;2.7602
72;1;1 do 10 000 000;11;4.2061
73;1;1 do 10;11;3.1705
73;1;1 do 10 000;11;3.1285
73;1;1 do 10 000 000;11;2.8433
74;1;1 do 10;11;3.7008
74;1;1 do 10 000;11;2.7258
74;1;1 do 10 000 000;11;2.8341
75;1;1 do 10;11;3.2493
75;1;1 do 10 000;11;3.9313
75;1;1 do 10 000 000;11;4.178
76;1;1 do 10;11;3.1418
76;1;1 do 10 000;11;3.2647
76;1;1 do 10 000 000;11;3.8879
77;1;1 do 10;11;3.1196
77;1;1 do 10 000;11;2.8389
77;1;1 do 10 000 000;11;3.1889
78;1;1 do 10;11;3.7863
78;1;1 do 10 000;11;2.7857
78;1;1 do 10 000 000;11;2.7913
79;1;1 do 10;11;3.7225
79;1;1 do 10 000;11;3.1847
79;1;1 do 10 000 000;11;2.8435
80;1;1 do 10;11;3.3577
80;1;1 do 10 000;11;2.9891
80;1;1 do 10 000 000;11;2.9716
81;1;1 do 10;11;3.0197
81;1;1 do 10 000;11;2.9766
81;1;1 do 10 000 000;11;2.7567
82;1;1 do 10;11;3.177
82;1;1 do 10 000;11;3.1355
82;1;1 do 10 000 000;11;3.0023
83;1;1 do 10;11;3.0113
83;1;1 do 10 000;11;2.7497
83;1;1 do 10 000 000;11;3.412
84;1;1 do 10;11;3.4225
84;1;1 do 10 000;11;2.8564
84;1;1 do 10 000 000;11;2.9347
85;1;1 do 10;11;3.2481
85;1;1 do 10 000;11;3.2404
85;1;1 do 10 000 000;11;3.0605
86;1;1 do 10;11;3.4166
86;1;1 do 10 000;11;3.1333
86;1;1 do 10 000 000;11;2.9581
87;1;1 do 10;11;3.2048
87;1;1 do 10 000;11;2.8059
87;1;1 do 10 000 000;11;2.7113
88;1;1 do 10;11;3.7534
88;1;1 do 10 000;11;2.8378
88;1;1 do 10 000 000;11;2.7933
89;1;1 do 10;11;3.2459
89;1;1 do 10 000;11;3.4109
89;1;1 do 10 000 000;11;3.1721
90;1;1 do 10;11;2.9267
90;1;1 do 10 000;11;2.7693
90;1;1 do 10 000 000;11;2.9859
91;1;1 do 10;11;3.8246
91;1;1 do 10 000;11;2.9169
91;1;1 do 10 000 000;11;2.7856
92;1;1 do 10;11;6.0417
92;1;1 do 10 000;11;4.9418
92;1;1 do 10 000 000;11;3.4056
93;1;1 do 10;11;4.1611
93;1;1 do 10 000;11;2.9471
93;1;1 do 10 000 000;11;2.7748
94;1;1 do 10;11;3.0065
94;1;1 do 10 000;11;4.3976
94;1;1 do 10 000 000;11;2.8712
95;1;1 do 10;11;2.8929
95;1;1 do 10 000;11;2.7501
95;1;1 do 10 000 000;11;3.7986
96;1;1 do 10;11;3.2184
96;1;1 do 10 000;11;2.9675
96;1;1 do 10 000 000;11;3.0979
97;1;1 do 10;11;3.5352
97;1;1 do 10 000;11;2.8728
97;1;1 do 10 000 000;11;2.8119
98;1;1 do 10;11;3.3068
98;1;1 do 10 000;11;3.1596
98;1;1 do 10 000 000;11;3.1151
99;1;1 do 10;11;2.9189
99;1;1 do 10 000;11;2.9395
99;1;1 do 10 000 000;11;2.7435
100;1;1 do 10;11;3.2071
100;1;1 do 10 000;11;2.7641
100;1;1 do 10 000 000;11;2.8055
1;1;1 do 10;12;5.8966
1;1;1 do 10 000;12;6.2963
1;1;1 do 10 000 000;12;6.4155
2;1;1 do 10;12;6.7265
2;1;1 do 10 000;12;6.5361
2;1;1 do 10 000 000;12;6.3188
3;1;1 do 10;12;6.6646
3;1;1 do 10 000;12;5.7641
3;1;1 do 10 000 000;12;6.685
4;1;1 do 10;12;6.0674
4;1;1 do 10 000;12;6.9999
4;1;1 do 10 000 000;12;5.794
5;1;1 do 10;12;6.81
5;1;1 do 10 000;12;5.7666
5;1;1 do 10 000 000;12;5.7679
6;1;1 do 10;12;9.8908
6;1;1 do 10 000;12;7.8442
6;1;1 do 10 000 000;12;6.1113
7;1;1 do 10;12;6.6478
7;1;1 do 10 000;12;5.7835
7;1;1 do 10 000 000;12;5.7234
8;1;1 do 10;12;7.8285
8;1;1 do 10 000;12;5.6205
8;1;1 do 10 000 000;12;6.6565
9;1;1 do 10;12;6.1408
9;1;1 do 10 000;12;6.282
9;1;1 do 10 000 000;12;5.9433
10;1;1 do 10;12;6.6912
10;1;1 do 10 000;12;6.4724
10;1;1 do 10 000 000;12;5.8016
11;1;1 do 10;12;6.261
11;1;1 do 10 000;12;6.0571
11;1;1 do 10 000 000;12;5.7193
12;1;1 do 10;12;5.9941
12;1;1 do 10 000;12;6.1867
12;1;1 do 10 000 000;12;5.9152
13;1;1 do 10;12;6.7421
13;1;1 do 10 000;12;6.25
13;1;1 do 10 000 000;12;5.9539
14;1;1 do 10;12;5.8899
14;1;1 do 10 000;12;6.672
14;1;1 do 10 000 000;12;5.9286
15;1;1 do 10;12;6.6004
15;1;1 do 10 000;12;6.3322
15;1;1 do 10 000 000;12;5.6871
16;1;1 do 10;12;10.2566
16;1;1 do 10 000;12;7.1916
16;1;1 do 10 000 000;12;5.8072
17;1;1 do 10;12;6.4122
17;1;1 do 10 000;12;5.9293
17;1;1 do 10 000 000;12;5.6071
18;1;1 do 10;12;6.4057
18;1;1 do 10 000;12;5.8331
18;1;1 do 10 000 000;12;6.5153
19;1;1 do 10;12;5.9895
19;1;1 do 10 000;12;6.9836
19;1;1 do 10 000 000;12;6.529
20;1;1 do 10;12;6.4504
20;1;1 do 10 000;12;6.2964
20;1;1 do 10 000 000;12;6.314
21;1;1 do 10;12;6.2792
21;1;1 do 10 000;12;5.8106
21;1;1 do 10 000 000;12;6.5419
22;1;1 do 10;12;7.2061
22;1;1 do 10 000;12;6.3636
22;1;1 do 10 000 000;12;6.1434
23;1;1 do 10;12;6.2597
23;1;1 do 10 000;12;6.9085
23;1;1 do 10 000 000;12;5.8074
24;1;1 do 10;12;6.5938
24;1;1 do 10 000;12;6.1182
24;1;1 do 10 000 000;12;5.913
25;1;1 do 10;12;6.2727
25;1;1 do 10 000;12;5.7588
25;1;1 do 10 000 000;12;7.3639
26;1;1 do 10;12;8.9484
26;1;1 do 10 000;12;7.8786
26;1;1 do 10 000 000;12;5.7472
27;1;1 do 10;12;6.7364
27;1;1 do 10 000;12;5.7718
27;1;1 do 10 000 000;12;6.7451
28;1;1 do 10;12;6.2568
28;1;1 do 10 000;12;6.7338
28;1;1 do 10 000 000;12;6.2116
29;1;1 do 10;12;6.1266
29;1;1 do 10 000;12;6.3897
29;1;1 do 10 000 000;12;5.8937
30;1;1 do 10;12;7.5328
30;1;1 do 10 000;12;5.683
30;1;1 do 10 000 000;12;5.916
31;1;1 do 10;12;6.0623
31;1;1 do 10 000;12;7.4627
31;1;1 do 10 000 000;12;6.7248
32;1;1 do 10;12;6.392
32;1;1 do 10 000;12;6.2684
32;1;1 do 10 000 000;12;6.5323
33;1;1 do 10;12;6.2116
33;1;1 do 10 000;12;6.2387
33;1;1 do 10 000 000;12;5.8687
34;1;1 do 10;12;6.125
34;1;1 do 10 000;12;6.6258
34;1;1 do 10 000 000;12;6.6336
35;1;1 do 10;12;9.1881
35;1;1 do 10 000;12;7.4332
35;1;1 do 10 000 000;12;5.6027
36;1;1 do 10;12;7.7105
36;1;1 do 10 000;12;6.375
36;1;1 do 10 000 000;12;7.3575
37;1;1 do 10;12;6.6151
37;1;1 do 10 000;12;6.986
37;1;1 do 10 000 000;12;5.7217
38;1;1 do 10;12;7.2744
38;1;1 do 10 000;12;6.7705
38;1;1 do 10 000 000;12;6.0544
39;1;1 do 10;12;6.0721
39;1;1 do 10 000;12;5.7039
39;1;1 do 10 000 000;12;6.694
40;1;1 do 10;12;5.7974
40;1;1 do 10 000;12;6.375
40;1;1 do 10 000 000;12;5.7996
41;1;1 do 10;12;6.0684
41;1;1 do 10 000;12;6.4213
41;1;1 do 10 000 000;12;6.2554
42;1;1 do 10;12;7.2013
42;1;1 do 10 000;12;6.346
42;1;1 do 10 000 000;12;5.9545
43;1;1 do 10;12;6.3381
43;1;1 do 10 000;12;5.8619
43;1;1 do 10 000 000;12;6.2888
44;1;1 do 10;12;10.0898
44;1;1 do 10 000;12;8.2914
44;1;1 do 10 000 000;12;5.7771
45;1;1 do 10;12;7.1731
45;1;1 do 10 000;12;5.9627
45;1;1 do 10 000 000;12;6.5575
46;1;1 do 10;12;6.2231
46;1;1 do 10 000;12;6.0212
46;1;1 do 10 000 000;12;6.5515
47;1;1 do 10;12;6.9113
47;1;1 do 10 000;12;6.1322
47;1;1 do 10 000 000;12;5.6728
48;1;1 do 10;12;6.4631
48;1;1 do 10 000;12;5.755
48;1;1 do 10 000 000;12;5.8464
49;1;1 do 10;12;5.9376
49;1;1 do 10 000;12;5.8654
49;1;1 do 10 000 000;12;6.3394
50;1;1 do 10;12;6.2402
50;1;1 do 10 000;12;6.2377
50;1;1 do 10 000 000;12;5.8933
51;1;1 do 10;12;6.5796
51;1;1 do 10 000;12;5.9459
51;1;1 do 10 000 000;12;5.8862
52;1;1 do 10;12;6.3352
52;1;1 do 10 000;12;6.514
52;1;1 do 10 000 000;12;5.847
53;1;1 do 10;12;6.7742
53;1;1 do 10 000;12;10.4973
53;1;1 do 10 000 000;12;7.3047
54;1;1 do 10;12;6.9753
54;1;1 do 10 000;12;6.1736
54;1;1 do 10 000 000;12;5.6723
55;1;1 do 10;12;7.5069
55;1;1 do 10 000;12;5.838
55;1;1 do 10 000 000;12;6.4734
56;1;1 do 10;12;5.9918
56;1;1 do 10 000;12;6.8439
56;1;1 do 10 000 000;12;5.8734
57;1;1 do 10;12;7.1296
57;1;1 do 10 000;12;6.4956
57;1;1 do 10 000 000;12;5.6628
58;1;1 do 10;12;6.3774
58;1;1 do 10 000;12;6.1991
58;1;1 do 10 000 000;12;6.2397
59;1;1 do 10;12;6.4933
59;1;1 do 10 000;12;6.3008
59;1;1 do 10 000 000;12;5.7269
60;1;1 do 10;12;7.6027
60;1;1 do 10 000;12;5.8033
60;1;1 do 10 000 000;12;7.7564
61;1;1 do 10;12;6.0254
61;1;1 do 10 000;12;5.9221
61;1;1 do 10 000 000;12;6.5939
62;1;1 do 10;12;6.1685
62;1;1 do 10 000;12;5.8272
62;1;1 do 10 000 000;12;6.0847
63;1;1 do 10;12;7.7851
63;1;1 do 10 000;12;7.7142
63;1;1 do 10 000 000;12;5.912
64;1;1 do 10;12;6.9624
64;1;1 do 10 000;12;6.8942
64;1;1 do 10 000 000;12;7.0466
65;1;1 do 10;12;5.8971
65;1;1 do 10 000;12;6.664
65;1;1 do 10 000 000;12;6.2346
66;1;1 do 10;12;7.2819
66;1;1 do 10 000;12;5.7538
66;1;1 do 10 000 000;12;6.0339
67;1;1 do 10;12;7.2759
67;1;1 do 10 000;12;5.8164
67;1;1 do 10 000 000;12;7.4724
68;1;1 do 10;12;5.8945
68;1;1 do 10 000;12;6.4009
68;1;1 do 10 000 000;12;5.7493
69;1;1 do 10;12;6.5147
69;1;1 do 10 000;12;5.9646
69;1;1 do 10 000 000;12;6.2143
70;1;1 do 10;12;6.0294
70;1;1 do 10 000;12;6.0554
70;1;1 do 10 000 000;12;5.9307
71;1;1 do 10;12;6.1046
71;1;1 do 10 000;12;7.0808
71;1;1 do 10 000 000;12;6.1157
72;1;1 do 10;12;7.0537
72;1;1 do 10 000;12;8.1916
72;1;1 do 10 000 000;12;5.99
73;1;1 do 10;12;6.875
73;1;1 do 10 000;12;6.2768
73;1;1 do 10 000 000;12;6.0223
74;1;1 do 10;12;5.8314
74;1;1 do 10 000;12;5.9321
74;1;1 do 10 000 000;12;6.0768
75;1;1 do 10;12;5.8658
75;1;1 do 10 000;12;6.2387
75;1;1 do 10 000 000;12;5.8009
76;1;1 do 10;12;7.2337
76;1;1 do 10 000;12;6.4655
76;1;1 do 10 000 000;12;5.7382
77;1;1 do 10;12;7.6184
77;1;1 do 10 000;12;5.66
77;1;1 do 10 000 000;12;6.6292
78;1;1 do 10;12;6.197
78;1;1 do 10 000;12;6.2534
78;1;1 do 10 000 000;12;5.8878
79;1;1 do 10;12;7.5916
79;1;1 do 10 000;12;6.0448
79;1;1 do 10 000 000;12;5.7641
80;1;1 do 10;12;7.0811
80;1;1 do 10 000;12;6.0315
80;1;1 do 10 000 000;12;6.816
